,Course,Section,Building Code,Room Number,Meeting Days,Start Time,Finish Time
3647,GVPT423,0101,TYD,0101,M,2:00pm,4:45pm
3648,GVPT431,0101,TYD,2109,MW,1:00pm,2:15pm
3649,GVPT432,SG91,BLD3,2225,Tu,3:30pm,6:00pm
3650,GVPT439C,0101,TYD,1132,MW,4:00pm,5:15pm
3651,GVPT456,0101,TYD,1118,TuTh,9:30am,10:45am
3652,GVPT457,0101,MTH,0402,W,2:00pm,4:45pm
3653,GVPT459B,0101,TYD,0101,TuTh,9:30am,10:45am
3654,GVPT459H,0101,TYD,1114,TuTh,12:30pm,1:45pm
3655,GVPT459I,0101,TYD,1132,TuTh,2:00pm,3:15pm
3656,GVPT459K,0101,TYD,1118,TuTh,11:00am,12:15pm
3657,GVPT459M,0101,TYD,1101,TuTh,12:30pm,1:45pm
3658,GVPT459X,0101,TYD,2108,Th,2:00pm,4:45pm
3659,GVPT460,0101,TYD,0101,TuTh,11:00am,12:15pm
3660,GVPT473,0101,TYD,1101,MW,10:00am,10:50am
3661,GVPT473,0102,TYD,1101,MW,10:00am,10:50am
3662,GVPT473,0103,TYD,1101,MW,10:00am,10:50am
3663,GVPT479G,0101,TYD,1118,Tu,2:00pm,4:45pm
3664,GVPT479H,0101,TYD,0102,TuTh,11:00am,12:15pm
3665,GVPT479Y,0101,TYD,1101,TuTh,2:00pm,3:15pm
3666,GVPT482,0101,HBK,0109,MW,1:00pm,2:15pm
3667,GVPT484,0101,TYD,2106,MW,2:00pm,3:15pm
3668,GVPT487,0101,TYD,2110,TuTh,11:00am,12:15pm
3669,GVPT622,0101,LEF,0214,M,3:30pm,6:15pm
3670,GVPT700,0101,TYD,1136,Th,9:30am,12:15pm
3671,GVPT708A,0101,TYD,1111,Tu,9:30am,12:15pm
3672,GVPT718C,0101,TYD,1136,Th,2:00pm,4:45pm
3673,GVPT729A,0101,LEF,0214,W,12:30pm,3:15pm
3674,GVPT742,0101,TYD,1111,W,3:30pm,6:15pm
3675,GVPT770,0101,TYD,1111,W,6:15pm,9:00pm
3676,GVPT780,0101,TYD,1136,W,3:30pm,6:15pm
3677,GVPT808G,0101,TYD,1111,Tu,3:30pm,6:15pm
3678,GVPT889E,0101,TYD,1136,Tu,12:30pm,3:15pm
3679,HACS100,0101,PFR,1111,Tu,2:00pm,2:50pm
3680,HACS100,0201,PFR,1111,Tu,3:00pm,3:50pm
3681,HACS100,0301,PFR,1111,Tu,4:00pm,4:50pm
3682,HACS202,0101,LEF,1220,TuTh,5:00pm,6:15pm
3683,HACS208E,0101,PFR,0103,W,5:00pm,7:45pm
3684,HACS208N,0101,PFR,1111,Th,4:00pm,6:45pm
3685,HACS208P,0101,PFR,1111,TuTh,12:30pm,1:45pm
3686,HACS208Z,0101,PFR,1111,MWF,10:00am,10:50am
3687,HACS297,0101,PFR,1111,M,4:00pm,6:45pm
3688,HACS408E,0101,PFR,0103,M,6:00pm,8:45pm
3689,HACS408L,0101,ESJ,1309,W,4:00pm,6:45pm
3690,HDCC105,0101,PFR,1105,Tu,4:00pm,5:15pm
3691,HDCC105,0102,PFR,1105,Tu,4:00pm,5:15pm
3692,HDCC105,0103,PFR,1105,Tu,4:00pm,5:15pm
3693,HDCC105,0104,PFR,1105,Tu,4:00pm,5:15pm
3694,HDCC208J,0101,PFR,0111,Tu,4:00pm,6:30pm
3695,HDCC208N,0101,SKN,1112,TuTh,2:00pm,3:15pm
3696,HDCC208P,0101,JMZ,1123,TuTh,12:30pm,1:45pm
3697,HDCC208Q,0101,PFR,0111,MW,4:00pm,5:15pm
3698,HDCC208R,0101,PFR,0111,MW,2:30pm,3:45pm
3699,HDCC208T,0101,PFR,0111,M,5:30pm,8:00pm
3700,HEIP143,0101,ATL,2324,M,5:00pm,5:50pm
3701,HEIP240,0101,LPA,0100,TuTh,12:30pm,1:45pm
3702,HEIP240,0201,LPA,0100,TuTh,3:30pm,4:45pm
3703,HEIP240,0301,LPA,0100,TuTh,5:00pm,6:15pm
3704,HESI217,0101,KNI,1103,TuTh,12:30pm,1:45pm
3705,HESI217,0201,CCC,1115,TuTh,2:00pm,3:15pm
3706,HESI217,0301,TWS,0236,MW,11:00am,12:15pm
3707,HESI217,FC01,ASY,3211,TuTh,7:30pm,8:45pm
3708,HESI315,0101,ARC,1105,MW,11:00am,12:15pm
3709,HESI315,0301,ARC,1125,MW,12:45pm,2:00pm
3710,HESI315,0501,TWS,1313,TuTh,2:00pm,3:15pm
3711,HESI318D,0101,WDS,1130,Th,4:00pm,7:00pm
3712,HESI318J,0101,PLS,1117,TuTh,12:30pm,1:45pm
3713,HESI318N,0101,ASY,3217,Th,3:30pm,4:45pm
3714,HESI318N,0201,ASY,3219,W,5:00pm,6:15pm
3715,HESI318T,0101,ERC,0140,W,6:00pm,9:00pm
3716,HESI417,0101,EDU,1315,F,9:00am,11:45am
3717,HESI418A,0101,HBK,0115,TuTh,11:00am,12:15pm
3718,HESI418D,0101,ASY,3219,TuTh,2:00pm,3:15pm
3719,HESI418F,0101,TYD,0102,M,2:00pm,4:45pm
3720,HESI418K,0101,JMZ,0125,TuTh,3:30pm,4:45pm
3721,HESP120,0101,TYD,0111,TuTh,12:30pm,1:45pm
3722,HESP120,0201,TYD,2106,MW,5:00pm,6:15pm
3723,HESP120,FC01,LEF,1220,MW,3:00pm,4:15pm
3724,HESP150,PBH1,TWS,0236,Th,6:30pm,9:00pm
3725,HESP202,0101,LEF,2205,TuTh,11:00am,12:15pm
3726,HESP300,0101,BPS,1236,TuTh,11:00am,12:15pm
3727,HESP305,0101,WDS,1114,TuTh,12:30pm,1:45pm
3728,HESP311,0101,LEF,2166,Tu,5:00pm,7:30pm
3729,HESP400,0101,LEF,2208,TuTh,9:30am,10:45am
3730,HESP400,PBH1,ASY,3203,Tu,6:30pm,9:00pm
3731,HESP403,0101,HBK,0103,TuTh,9:30am,10:45am
3732,HESP406,0101,LEF,2208,TuTh,11:00am,12:15pm
3733,HESP407,0101,TYD,1102,MW,2:00pm,3:15pm
3734,HESP411,0101,ASY,1213,TuTh,5:00pm,6:15pm
3735,HESP411,PBH1,TYD,2110,M,6:30pm,9:00pm
3736,HESP413,PBH1,ASY,3203,Th,6:30pm,9:00pm
3737,HESP417,0101,JMZ,0220,TuTh,2:00pm,3:15pm
3738,HESP422,0101,TWS,1310,TuTh,12:30pm,1:45pm
3739,HESP600,0101,SQH,1125,W,3:30pm,6:00pm
3740,HESP606,0101,LEF,0135,Th,3:30pm,6:00pm
3741,HESP610,0101,LEF,0135,Tu,4:00pm,7:20pm
3742,HESP613,0101,SQH,1105,Tu,4:00pm,7:20pm
3743,HESP616,0101,LEF,0135,Tu,9:30am,12:50pm
3744,HESP630,0101,LEF,0135,M,3:30pm,6:00pm
3745,HESP645,0101,LEF,0135,F,1:00pm,3:30pm
3746,HESP648A,1901,LEF,0135,Th,9:00am,12:00pm
3747,HESP648A,2101,LEF,0135,Th,9:00am,12:00pm
3748,HESP648A,2701,LEF,0135,Th,9:00am,12:00pm
3749,HESP648A,2801,LEF,0135,Th,9:00am,12:00pm
3750,HESP648A,3601,LEF,0135,Th,9:00am,12:00pm
3751,HESP648A,3701,LEF,0135,Th,9:00am,12:00pm
3752,HESP648B,2101,LEF,0135,Th,12:00pm,1:00pm
3753,HESP648B,2701,LEF,0135,Th,12:00pm,1:00pm
3754,HESP648B,2801,LEF,0135,Th,12:00pm,1:00pm
3755,HESP648B,3601,LEF,0135,Th,12:00pm,1:00pm
3756,HESP648B,3701,LEF,0135,Th,12:00pm,1:00pm
3757,HESP700,0101,KEY,0121,Tu,5:00pm,7:30pm
3758,HESP702,0101,LEF,0135,Tu,9:30am,12:50pm
3759,HESP710,0101,LEF,1222,Tu,5:00pm,7:30pm
3760,HESP712,0101,LEF,0135,W,5:30pm,8:00pm
3761,HESP722,0101,JMZ,1224,Tu,3:30pm,6:00pm
3762,HESP818G,3901,JMP,2124,M,2:00pm,5:00pm
3763,HHUM105,0101,ESJ,2309,Tu,9:30am,10:45am
3764,HHUM105,0102,ESJ,2309,Tu,9:30am,10:45am
3765,HHUM105,0103,ESJ,2309,Tu,9:30am,10:45am
3766,HHUM105,0104,ESJ,2309,Tu,9:30am,10:45am
3767,HHUM205,0101,HBK,0302H,MW,3:00pm,4:15pm
3768,HHUM205,0102,ANA,0120,TuTh,2:00pm,3:15pm
3769,HHUM205,0103,JMZ,3120,TuTh,9:30am,10:45am
3770,HISP600,0101,ARC,1117,Th,7:00pm,9:40pm
3771,HISP611,0101,ARC,1117,W,7:00pm,9:40pm
3772,HISP650,0101,ARC,1117,TuTh,4:00pm,6:40pm
3773,HISP655,0101,ARC,1117,Tu,7:00pm,9:40pm
3774,HISP680,0101,ARC,1117,M,7:00pm,9:40pm
3775,HISP710,0101,ARC,1117,W,4:30pm,6:00pm
3776,HIST110,0101,KEY,0106,MW,11:00am,11:50am
3777,HIST110,0102,KEY,0106,MW,11:00am,11:50am
3778,HIST110,0103,KEY,0106,MW,11:00am,11:50am
3779,HIST110,0104,KEY,0106,MW,11:00am,11:50am
3780,HIST110,0105,KEY,0106,MW,11:00am,11:50am
3781,HIST110,0106,KEY,0106,MW,11:00am,11:50am
3782,HIST110,0107,KEY,0106,MW,11:00am,11:50am
3783,HIST110,0108,KEY,0106,MW,11:00am,11:50am
3784,HIST111,0101,ASY,2203,MW,12:00pm,12:50pm
3785,HIST111,0102,ASY,2203,MW,12:00pm,12:50pm
3786,HIST111,0103,ASY,2203,MW,12:00pm,12:50pm
3787,HIST111,0104,ASY,2203,MW,12:00pm,12:50pm
3788,HIST111,0105,ASY,2203,MW,12:00pm,12:50pm
3789,HIST111,0106,ASY,2203,MW,12:00pm,12:50pm
3790,HIST111,0107,ASY,2203,MW,12:00pm,12:50pm
3791,HIST111,0108,ASY,2203,MW,12:00pm,12:50pm
3792,HIST113,0101,KEY,0116,TuTh,11:00am,12:15pm
3793,HIST120,0101,SYM,0200,MW,12:00pm,12:50pm
3794,HIST120,0102,SYM,0200,MW,12:00pm,12:50pm
3795,HIST120,0103,SYM,0200,MW,12:00pm,12:50pm
3796,HIST120,0104,SYM,0200,MW,12:00pm,12:50pm
3797,HIST133,0101,KEY,0106,MW,1:00pm,1:50pm
3798,HIST133,0102,KEY,0106,MW,1:00pm,1:50pm
3799,HIST133,0103,KEY,0106,MW,1:00pm,1:50pm
3800,HIST133,0104,KEY,0106,MW,1:00pm,1:50pm
3801,HIST134,0101,KEY,0106,TuTh,9:30am,10:20am
3802,HIST134,0102,KEY,0106,TuTh,9:30am,10:20am
3803,HIST134,0103,KEY,0106,TuTh,9:30am,10:20am
3804,HIST134,0104,KEY,0106,TuTh,9:30am,10:20am
3805,HIST134,0105,KEY,0106,TuTh,9:30am,10:20am
3806,HIST134,0106,KEY,0106,TuTh,9:30am,10:20am
3807,HIST134,0107,KEY,0106,TuTh,9:30am,10:20am
3808,HIST134,0108,KEY,0106,TuTh,9:30am,10:20am
3809,HIST134S,0201,KEY,0106,TuTh,9:30am,10:20am
3810,HIST134S,0202,KEY,0106,TuTh,9:30am,10:20am
3811,HIST134S,0203,KEY,0106,TuTh,9:30am,10:20am
3812,HIST135,0101,ESJ,2204,MW,11:00am,11:50am
3813,HIST135,0102,ESJ,2204,MW,11:00am,11:50am
3814,HIST135,0103,ESJ,2204,MW,11:00am,11:50am
3815,HIST135,0104,ESJ,2204,MW,11:00am,11:50am
3816,HIST136,0101,ESJ,1224,MW,1:00pm,1:50pm
3817,HIST136,0102,ESJ,1224,MW,1:00pm,1:50pm
3818,HIST136,0103,ESJ,1224,MW,1:00pm,1:50pm
3819,HIST136,0104,ESJ,1224,MW,1:00pm,1:50pm
3820,HIST136,0107,ESJ,1224,MW,1:00pm,1:50pm
3821,HIST143,0101,SYM,0200,TuTh,12:30pm,1:20pm
3822,HIST143,0102,SYM,0200,TuTh,12:30pm,1:20pm
3823,HIST143,0103,SYM,0200,TuTh,12:30pm,1:20pm
3824,HIST143,0104,SYM,0200,TuTh,12:30pm,1:20pm
3825,HIST200,0101,KEY,0106,TuTh,12:30pm,1:20pm
3826,HIST200,0102,KEY,0106,TuTh,12:30pm,1:20pm
3827,HIST200,0103,KEY,0106,TuTh,12:30pm,1:20pm
3828,HIST200,0104,KEY,0106,TuTh,12:30pm,1:20pm
3829,HIST200,0105,KEY,0106,TuTh,12:30pm,1:20pm
3830,HIST200,0106,KEY,0106,TuTh,12:30pm,1:20pm
3831,HIST200,0107,KEY,0106,TuTh,12:30pm,1:20pm
3832,HIST200,0108,KEY,0106,TuTh,12:30pm,1:20pm
3833,HIST200,FC01,KEY,0125,TuTh,6:00pm,7:15pm
3834,HIST201,0101,KEY,0106,MW,12:00pm,12:50pm
3835,HIST201,0102,KEY,0106,MW,12:00pm,12:50pm
3836,HIST201,0103,KEY,0106,MW,12:00pm,12:50pm
3837,HIST201,0104,KEY,0106,MW,12:00pm,12:50pm
3838,HIST201,0105,KEY,0106,MW,12:00pm,12:50pm
3839,HIST201,0106,KEY,0106,MW,12:00pm,12:50pm
3840,HIST201,0107,KEY,0106,MW,12:00pm,12:50pm
3841,HIST201,0108,KEY,0106,MW,12:00pm,12:50pm
3842,HIST201,0109,KEY,0106,MW,12:00pm,12:50pm
3843,HIST201,0110,KEY,0106,MW,12:00pm,12:50pm
3844,HIST201,0111,KEY,0106,MW,12:00pm,12:50pm
3845,HIST201,0112,KEY,0106,MW,12:00pm,12:50pm
3846,HIST201,0201,KEY,0106,TuTh,11:00am,11:50am
3847,HIST201,0202,KEY,0106,TuTh,11:00am,11:50am
3848,HIST201,0203,KEY,0106,TuTh,11:00am,11:50am
3849,HIST201,0204,KEY,0106,TuTh,11:00am,11:50am
3850,HIST201,0205,KEY,0106,TuTh,11:00am,11:50am
3851,HIST201,0206,KEY,0106,TuTh,11:00am,11:50am
3852,HIST201,0207,KEY,0106,TuTh,11:00am,11:50am
3853,HIST201,0208,KEY,0106,TuTh,11:00am,11:50am
3854,HIST201,FC01,ASY,3211,MW,4:30pm,5:45pm
3855,HIST201,FC02,KEY,0126,TuTh,4:30pm,5:45pm
3856,HIST204,FC01,WDS,1114,MW,4:30pm,5:45pm
3857,HIST205,0101,TYD,0117,TuTh,12:30pm,1:20pm
3858,HIST205,0102,TYD,0117,TuTh,12:30pm,1:20pm
3859,HIST205,0103,TYD,0117,TuTh,12:30pm,1:20pm
3860,HIST205,0104,TYD,0117,TuTh,12:30pm,1:20pm
3861,HIST208I,0101,KEY,0107,M,11:00am,12:50pm
3862,HIST208I,0201,KEY,0107,M,2:00pm,3:50pm
3863,HIST208J,0101,KEY,0107,Tu,9:30am,11:20am
3864,HIST208J,0201,KEY,0107,Tu,12:30pm,2:20pm
3865,HIST208K,0101,KEY,0107,Th,11:00am,12:50pm
3866,HIST208K,0201,KEY,0107,Th,2:00pm,3:50pm
3867,HIST213,0101,SQH,1120,MW,12:00pm,12:50pm
3868,HIST213,0102,SQH,1120,MW,12:00pm,12:50pm
3869,HIST213,0103,SQH,1120,MW,12:00pm,12:50pm
3870,HIST213,0104,SQH,1120,MW,12:00pm,12:50pm
3871,HIST219C,0101,HJP,2118,TuTh,11:00am,12:15pm
3872,HIST219J,0101,JMP,1202,MW,2:00pm,3:15pm
3873,HIST219O,0101,KEY,1117,TuTh,2:00pm,3:15pm
3874,HIST219V,0101,HJP,3120,TuTh,1:10pm,2:30pm
3875,HIST219X,0101,JMZ,2122,TuTh,3:30pm,4:45pm
3876,HIST224,0101,KEY,0103,MW,3:30pm,4:45pm
3877,HIST234,0101,KEY,0126,TuTh,9:30am,10:45am
3878,HIST250,0101,KEY,1117,TuTh,11:00am,12:15pm
3879,HIST254,0101,KEY,0103,TuTh,11:00am,12:15pm
3880,HIST266,0101,SQH,1103,MW,2:00pm,3:15pm
3881,HIST284,0101,SYM,0200,TuTh,11:00am,11:50am
3882,HIST284,0102,SYM,0200,TuTh,11:00am,11:50am
3883,HIST284,0103,SYM,0200,TuTh,11:00am,11:50am
3884,HIST284,0104,SYM,0200,TuTh,11:00am,11:50am
3885,HIST287,0101,KEY,0100,MW,2:00pm,3:15pm
3886,HIST289C,0101,LEF,2166,MW,4:00pm,4:50pm
3887,HIST289C,0102,LEF,2166,MW,4:00pm,4:50pm
3888,HIST289C,0103,LEF,2166,MW,4:00pm,4:50pm
3889,HIST289C,0104,LEF,2166,MW,4:00pm,4:50pm
3890,HIST289C,FC01,TLF,2103,MW,6:00pm,7:15pm
3891,HIST289O,0101,TYD,0117,MW,1:00pm,1:50pm
3892,HIST289O,0102,TYD,0117,MW,1:00pm,1:50pm
3893,HIST289O,0103,TYD,0117,MW,1:00pm,1:50pm
3894,HIST289O,0104,TYD,0117,MW,1:00pm,1:50pm
3895,HIST289O,FC01,JMZ,0125,MW,4:30pm,5:45pm
3896,HIST289Y,0101,ESJ,0202,TuTh,2:00pm,2:50pm
3897,HIST289Y,0102,ESJ,0202,TuTh,2:00pm,2:50pm
3898,HIST289Y,0103,ESJ,0202,TuTh,2:00pm,2:50pm
3899,HIST289Y,0104,ESJ,0202,TuTh,2:00pm,2:50pm
3900,HIST289Y,0105,ESJ,0202,TuTh,2:00pm,2:50pm
3901,HIST289Y,0106,ESJ,0202,TuTh,2:00pm,2:50pm
3902,HIST289Y,0107,ESJ,0202,TuTh,2:00pm,2:50pm
3903,HIST289Y,0108,ESJ,0202,TuTh,2:00pm,2:50pm
3904,HIST289Y,0109,ESJ,0202,TuTh,2:00pm,2:50pm
3905,HIST289Y,0110,ESJ,0202,TuTh,2:00pm,2:50pm
3906,HIST289Y,0111,ESJ,0202,TuTh,2:00pm,2:50pm
3907,HIST289Y,0112,ESJ,0202,TuTh,2:00pm,2:50pm
3908,HIST306,0101,TLF,1103,TuTh,2:00pm,3:15pm
3909,HIST310,0101,KEY,1117,TuTh,9:30am,10:45am
3910,HIST319K,0101,TLF,2108,TuTh,9:30am,10:45am
3911,HIST319V,0101,TLF,1101,TuTh,2:00pm,3:15pm
3912,HIST326,0101,KEY,0116,MW,2:00pm,3:15pm
3913,HIST328A,0101,KEY,0126,TuTh,11:00am,12:15pm
3914,HIST328R,0101,KEY,0126,MW,3:30pm,4:45pm
3915,HIST329B,0101,KEY,0126,MW,2:00pm,3:15pm
3916,HIST329E,0101,KEY,0103,M,6:00pm,8:30pm
3917,HIST329F,0101,LEF,1220,TuTh,11:00am,12:15pm
3918,HIST329I,0101,KEY,0103,MW,2:00pm,3:15pm
3919,HIST329Q,0101,JMZ,1123,TuTh,10:30am,11:45am
3920,HIST329V,0101,HBK,1112,TuTh,11:00am,12:15pm
3921,HIST331,0101,ASY,3203,MW,2:00pm,3:15pm
3922,HIST352,0101,TLF,1103,TuTh,9:30am,10:45am
3923,HIST353,0101,KEY,0103,TuTh,9:30am,10:45am
3924,HIST355,0101,TYD,2108,TuTh,9:30am,10:45am
3925,HIST357,0101,KEY,0126,TuTh,2:00pm,3:15pm
3926,HIST371,0101,KEY,0100,Tu,4:00pm,6:30pm
3927,HIST382,0101,TLF,1101,TuTh,3:30pm,4:45pm
3928,HIST395,0101,TLF,2108,Tu,2:00pm,4:30pm
3929,HIST398,0101,TLF,2108,W,2:00pm,4:30pm
3930,HIST405,0101,KEY,1117,MW,2:00pm,3:15pm
3931,HIST408I,0101,SQH,1125,TuTh,3:30pm,4:45pm
3932,HIST408P,0101,JMZ,1124,Tu,3:30pm,5:20pm
3933,HIST408Q,0101,JMZ,1123,Tu,3:30pm,5:30pm
3934,HIST408R,0101,KEY,0107,W,2:00pm,3:50pm
3935,HIST419P,0101,JMZ,3205,TuTh,9:30am,10:45am
3936,HIST419Q,0101,SQH,1107,TuTh,9:30am,10:45am
3937,HIST419X,0101,JMZ,2125,Tu,2:00pm,4:30pm
3938,HIST428A,0101,KEY,0116,TuTh,3:30pm,4:45pm
3939,HIST428K,0101,TLF,2108,Tu,6:00pm,8:30pm
3940,HIST428L,0101,WDS,1130,Tu,2:00pm,4:45pm
3941,HIST428R,0101,TLF,1101,MW,2:00pm,3:15pm
3942,HIST428X,0101,HJP,4120,MW,2:00pm,3:15pm
3943,HIST429A,0101,HBK,1112,TuTh,12:30pm,1:45pm
3944,HIST429I,0101,JMZ,1117,Th,2:00pm,4:30pm
3945,HIST429K,0101,TLF,2103,Tu,9:30am,12:00pm
3946,HIST429N,0101,KEY,1117,TuTh,3:30pm,4:45pm
3947,HIST430,0101,KEY,0126,TuTh,12:30pm,1:45pm
3948,HIST453,0101,KEY,1117,TuTh,12:30pm,1:45pm
3949,HIST466,0101,TLF,2103,M,1:00pm,3:30pm
3950,HIST477,0101,KEY,0117,TuTh,12:30pm,1:45pm
3951,HIST481,0101,KEY,0116,TuTh,12:30pm,1:45pm
3952,HIST482,0101,SQH,1103,TuTh,2:00pm,3:15pm
3953,HIST491,0101,KEY,0116,TuTh,9:30am,10:45am
3954,HIST492,0101,TLF,2103,Th,3:30pm,6:00pm
3955,HIST601,0101,TLF,2100,Tu,3:30pm,6:00pm
3956,HIST608A,0101,TLF,2103,Tu,6:00pm,8:30pm
3957,HIST619C,0101,TLF,2108,Tu,6:00pm,8:30pm
3958,HIST619E,0101,TLF,2103,Tu,9:30am,12:00pm
3959,HIST619K,0101,TLF,2103,W,3:30pm,6:00pm
3960,HIST619M,0101,TLF,2100,Th,3:30pm,6:00pm
3961,HIST619V,0101,TLF,2103,Th,3:30pm,6:00pm
3962,HIST619X,0101,TLF,2101,W,3:30pm,6:00pm
3963,HIST619Y,0101,KEY,0116,TuTh,9:30am,10:45am
3964,HIST638A,0101,TLF,2103,Tu,3:30pm,6:00pm
3965,HIST639I,0101,TLF,2100,W,3:30pm,6:00pm
3966,HIST720,0101,TLF,2101,Tu,6:00pm,8:30pm
3967,HIST810,0101,TWS,1313,W,4:00pm,6:40pm
3968,HIST819M,0101,TLF,2100,W,6:00pm,8:30pm
3969,HLMN470,0101,ESJ,1215,F,1:00pm,3:30pm
3970,HLMN472,0101,TWS,0310,F,1:00pm,3:30pm
3971,HLSA300,0101,ESJ,0202,MW,10:00am,10:50am
3972,HLSA300,0102,ESJ,0202,MW,10:00am,10:50am
3973,HLSA300,0103,ESJ,0202,MW,10:00am,10:50am
3974,HLSA300,0104,ESJ,0202,MW,10:00am,10:50am
3975,HLSA300,0105,ESJ,0202,MW,10:00am,10:50am
3976,HLSA300,0106,ESJ,0202,MW,10:00am,10:50am
3977,HLSA300,0107,ESJ,0202,MW,10:00am,10:50am
3978,HLSA300,SG91,BLD3,2203,M,2:00pm,4:30pm
3979,HLSA484,0101,ESJ,2101,F,10:00am,12:30pm
3980,HLSA601,0102,SPH,1303,M,4:00pm,6:45pm
3981,HLSA611,0101,SPH,0305,W,7:00pm,9:45pm
3982,HLSA702,0101,SPH,0301,W,1:00pm,3:45pm
3983,HLSA703,0101,CHM,0124,Th,12:00pm,12:50pm
3984,HLSA711,0101,SPH,0301,M,4:00pm,6:45pm
3985,HLSA713,0101,CHM,0124,Th,12:00pm,12:50pm
3986,HLSA720,0101,ANS,0412,Tu,4:00pm,6:45pm
3987,HLSA721,0101,SPH,0301,Th,4:00pm,6:45pm
3988,HLSA725,0101,SPH,1303,W,4:45pm,7:30pm
3989,HLSA770,0101,SPH,0301,M,7:00pm,9:45pm
3990,HLSA775,0101,SPH,0302,Tu,7:00pm,9:45pm
3991,HLSA780,0101,SPH,0301,F,3:00pm,5:45pm
3992,HLSC100,0101,LPA,0100,Tu,2:00pm,3:30pm
3993,HLSC100,0102,LPA,0100,W,2:00pm,3:30pm
3994,HLSC100,0103,LPA,0100,Th,2:00pm,3:30pm
3995,HLSC207,0101,CCC,1205,MWF,9:00am,9:50am
3996,HLSC374,0101,CCC,1111,TuTh,9:30am,10:45am
3997,HLTH106,0101,SPH,1312,TuTh,12:30pm,1:45pm
3998,HLTH106H,0101,SPH,1312,TuTh,12:30pm,1:45pm
3999,HLTH130,0101,SPH,1312,TuTh,2:00pm,3:15pm
4000,HLTH140,0101,SPH,1312,TuTh,9:30am,10:45am
4001,HLTH140H,0101,SPH,1312,TuTh,9:30am,10:45am
4002,HLTH200,0101,ESJ,2204,MWF,2:00pm,2:50pm
4003,HLTH230,0101,SPH,1312,TuTh,3:30pm,4:45pm
4004,HLTH234,0101,HJP,2242,Tu,3:30pm,6:15pm
4005,HLTH246,0101,SPH,1303,MWF,9:00am,9:50am
4006,HLTH285,0101,SPH,1303,TuTh,8:00am,9:15am
4007,HLTH285H,0101,SPH,1303,TuTh,8:00am,9:15am
4008,HLTH300H,0101,BPS,1243,TuTh,9:30am,10:45am
4009,HLTH325H,0101,SPH,0307,TuTh,3:30pm,4:45pm
4010,HLTH366,0101,HJP,0226,MW,2:00pm,2:50pm
4011,HLTH366,0102,HJP,0226,MW,2:00pm,2:50pm
4012,HLTH366,0103,HJP,0226,MW,2:00pm,2:50pm
4013,HLTH366,0104,HJP,0226,MW,2:00pm,2:50pm
4014,HLTH366,0105,HJP,0226,MW,2:00pm,2:50pm
4015,HLTH366,0106,HJP,0226,MW,2:00pm,2:50pm
4016,HLTH366,0107,HJP,0226,MW,2:00pm,2:50pm
4017,HLTH371H,0101,LEF,2166,Tu,2:00pm,3:15pm
4018,HLTH377,0101,ARM,0126,TuTh,11:00am,12:15pm
4019,HLTH377H,0101,ARM,0126,TuTh,11:00am,12:15pm
4020,HLTH391H,0201,CCC,1100,TuTh,12:30pm,1:45pm
4021,HLTH420,0101,SPH,0303,TuTh,9:30am,10:45am
4022,HLTH420,0201,SPH,0301,TuTh,11:00am,12:15pm
4023,HLTH420,0301,SPH,0308,TuTh,12:30pm,1:45pm
4024,HLTH434,0101,SPH,0308,W,4:00pm,6:45pm
4025,HLTH434,0201,SPH,0308,W,4:00pm,6:45pm
4026,HLTH460H,0101,SPH,1302,W,4:00pm,6:45pm
4027,HLTH460H,0201,SPH,1302,W,4:00pm,6:45pm
4028,HLTH471H,0101,SPH,1303,MWF,10:00am,10:50am
4029,HLTH471H,0201,SPH,1303,MWF,10:00am,10:50am
4030,HLTH490,0101,CHE,2145,TuTh,11:00am,12:15pm
4031,HLTH490,0201,PLS,1184,MW,12:30pm,1:45pm
4032,HLTH490,0301,CHE,2145,TuTh,12:30pm,1:45pm
4033,HLTH606,0101,SPH,0303,M,4:00pm,6:45pm
4034,HLTH652,0101,SPH,0301,Tu,4:00pm,6:45pm
4035,HLTH665,0101,SPH,0305,W,4:00pm,6:45pm
4036,HLTH665,0201,JMP,3202,W,4:00pm,6:45pm
4037,HLTH672,0101,SPH,0307,Tu,7:00pm,9:45pm
4038,HLTH688L,0101,SPH,1234A,Tu,4:00pm,6:45pm
4039,HLTH710,0101,SPH,1301,Tu,4:00pm,6:45pm
4040,HLTH712,0101,PLS,1162,M,4:00pm,6:45pm
4041,HLTH776,0101,SPH,0225,Th,4:00pm,6:45pm
4042,HLTH785,0101,SPH,1234A,M,7:00pm,9:00pm
4043,HONR100,0101,KEY,0107,M,4:00pm,5:30pm
4044,HONR100,0102,SQH,1125,M,4:00pm,5:30pm
4045,HONR100,0103,WDS,1127,M,4:00pm,5:30pm
4046,HONR100,0104,KEY,0117,M,4:00pm,5:30pm
4047,HONR100,0105,HBK,0103,M,4:00pm,5:30pm
4048,HONR100,0106,HAG,1112,M,4:00pm,5:30pm
4049,HONR100,0107,BPS,1232,M,4:00pm,5:30pm
4050,HONR100,0108,LPA,1125,M,4:00pm,5:30pm
4051,HONR100,0109,HBK,1112,M,4:00pm,5:30pm
4052,HONR100,0110,EGR,3111,M,4:00pm,5:30pm
4053,HONR100,0201,JMZ,0122,Tu,3:30pm,4:45pm
4054,HONR100,0202,EGR,3111,Tu,3:30pm,4:45pm
4055,HONR100,0203,JMZ,0118,Tu,3:30pm,4:45pm
